id,aid,tid,pid,label,geom
12065,1,143,13,0,POINT(126.1 19.6)
12066,1,143,14,0,POINT(124.6 20.4)
12067,1,143,15,0,POINT(123.5 21.3)
12068,1,143,16,0,POINT(122.2 22.1)
12069,1,143,17,0,POINT(121 22.9)
12070,1,143,18,0,POINT(119.8 23.6)
12071,1,143,19,0,POINT(119 24.3)
12072,1,143,20,0,POINT(118.4 25.1)
12073,1,143,21,0,POINT(118.1 25.9)
12074,1,143,22,0,POINT(117.7 26.6)
12075,1,143,23,0,POINT(117.7 27.4)
12076,1,143,24,0,POINT(117.5 28.2)
12077,1,143,25,0,POINT(117.1 29)
12078,1,143,26,0,POINT(116.6 29.9)
12079,1,143,27,0,POINT(115.9 30.7)
12080,1,143,28,0,POINT(114.9 31.3)
12081,1,143,29,0,POINT(113.8 31.9)
12082,1,143,30,0,POINT(112.6 32.5)
12083,1,143,31,0,POINT(111.2 33.1)
12084,1,143,32,0,POINT(109.9 33.5)
12085,1,143,33,0,POINT(108.7 34)
12086,1,143,34,0,POINT(107.6 34.6)
12087,1,143,35,0,POINT(107.3 34.8)
12088,1,143,36,0,POINT(107.1 35.3)
12089,1,143,37,0,POINT(107.1 35.6)
12090,1,143,38,0,POINT(107.3 36.1)
12091,1,143,39,0,POINT(107.8 36.5)
12092,1,143,40,0,POINT(108.5 36.8)
12093,1,143,41,0,POINT(109.3 37.1)
12094,1,143,42,0,POINT(110.1 37.1)
12095,1,143,43,0,POINT(111.1 36.9)
12096,1,143,44,0,POINT(111.9 36.6)
12097,1,143,45,0,POINT(112.2 36.1)
12098,1,143,46,0,POINT(112.5 35.7)
12099,1,143,47,0,POINT(112.6 35.4)
12100,1,143,48,0,POINT(112.5 35.1)
12101,1,143,49,0,POINT(112.1 35)
12102,1,143,50,0,POINT(111.8 35.4)
12103,1,143,51,0,POINT(111.7 35.9)
12104,1,143,52,0,POINT(112.2 36.6)
12105,1,143,53,0,POINT(113 37.7)
12106,1,143,54,0,POINT(113.9 39)
12107,1,143,55,0,POINT(116.7 40.6)
12108,1,143,56,0,POINT(120.2 42.5)
12109,1,143,57,0,POINT(124.2 44.5)
12110,1,143,58,0,POINT(129.2 46.8)
12111,1,143,59,0,POINT(134 49)
12112,1,143,60,0,POINT(139.5 50.8)
12113,1,143,61,0,POINT(144.5 53.5)
12114,1,143,62,0,POINT(146 56)
12115,1,143,63,0,POINT(149 58)
12116,1,143,64,0,POINT(154 59.5)
12117,1,143,65,0,POINT(160 60)
12118,1,143,66,0,POINT(166 60)
12119,1,143,67,0,POINT(172.5 60)
12120,1,143,68,0,POINT(179 61.5)
12121,1,144,0,0,POINT(157.3 11.3)
12122,1,144,1,0,POINT(156.2 11.1)
12123,1,144,2,0,POINT(155.7 11)
12124,1,144,3,0,POINT(155.1 10.9)
12125,1,144,4,0,POINT(154 11.1)
12126,1,144,5,0,POINT(152.5 11.4)
12127,1,144,6,0,POINT(151 11.6)
12128,1,144,7,0,POINT(149.5 11.8)
12129,1,144,8,0,POINT(148.1 12.2)
12130,1,144,9,0,POINT(146.9 12.7)
12131,1,144,10,0,POINT(145.8 13)
12132,1,144,11,0,POINT(144.7 13.2)
12133,1,144,12,0,POINT(143.8 13.4)
12134,1,144,13,0,POINT(143 13.7)
12135,1,144,14,0,POINT(142.1 14)
12136,1,144,15,0,POINT(141.2 14.3)
12137,1,144,16,0,POINT(140.3 14.6)
12138,1,144,17,0,POINT(139.3 15)
12139,1,144,18,0,POINT(138.3 15.4)
12140,1,144,19,0,POINT(137.4 15.8)
12141,1,144,20,0,POINT(136.4 16.2)
12142,1,144,21,0,POINT(135.3 16.5)
12143,1,144,22,0,POINT(134.2 16.8)
12144,1,144,23,0,POINT(133.1 17)
12145,1,144,24,0,POINT(132 17.2)
12146,1,144,25,0,POINT(130.8 17.3)
12147,1,144,26,0,POINT(129.5 17.3)
12148,1,144,27,0,POINT(128.2 17.4)
12149,1,144,28,0,POINT(126.9 17.3)
12150,1,144,29,0,POINT(125.7 17.3)
12151,1,144,30,0,POINT(124.4 17.1)
12152,1,144,31,0,POINT(123.2 17)
12153,1,144,32,0,POINT(122 17)
12154,1,144,33,0,POINT(120.9 17)
12155,1,144,34,0,POINT(119.9 17.1)
12156,1,144,35,0,POINT(119 17.3)
12157,1,144,36,0,POINT(118.3 17.5)
12158,1,144,37,0,POINT(117.6 18)
12159,1,144,38,0,POINT(117 18.4)
12160,1,144,39,0,POINT(116.4 18.9)
12161,1,144,40,0,POINT(115.8 19.4)
12162,1,144,41,0,POINT(115.1 20.1)
12163,1,144,42,0,POINT(114.6 20.7)
12164,1,144,43,0,POINT(114 21.3)
12165,1,144,44,0,POINT(113.4 22)
12166,1,144,45,0,POINT(112.8 22.8)
12167,1,144,46,0,POINT(112 24.3)
12168,1,144,47,0,POINT(111.2 25.8)
12169,1,144,48,0,POINT(110.7 26.4)
12170,1,144,49,0,POINT(110.5 26.5)
12171,1,144,50,0,POINT(110.2 27.1)
12172,1,144,51,0,POINT(110.5 29.1)
12173,1,144,52,0,POINT(110.9 31)
12174,1,144,53,0,POINT(111.4 32.7)
12175,1,144,54,0,POINT(112.8 34.5)
12176,1,144,55,0,POINT(114.6 36.5)
12177,1,144,56,0,POINT(116.3 38.4)
12178,1,144,57,0,POINT(119.1 40.9)
12179,1,144,58,0,POINT(122.3 43.9)
12180,1,144,59,0,POINT(125.8 47.1)
12181,1,144,60,0,POINT(131.5 51.5)
12182,1,144,61,0,POINT(134 55)
12183,1,144,62,0,POINT(135 57)
12184,1,144,63,0,POINT(136 58)
12185,1,144,64,0,POINT(138 59)
12186,1,144,65,0,POINT(140 60)
12187,1,145,0,1,POINT(142.3 10.4)
12188,1,145,1,1,POINT(141 10.9)
12189,1,145,2,1,POINT(140 11.4)
12190,1,145,3,1,POINT(139.4 12.1)
12191,1,145,4,1,POINT(139 12.8)
12192,1,145,5,1,POINT(138.5 13.5)
12193,1,145,6,1,POINT(138 14)
12194,1,145,7,1,POINT(137.6 14.5)
12195,1,145,8,1,POINT(137.4 15.2)
12196,1,145,9,1,POINT(137.4 15.9)
12197,1,145,10,1,POINT(137.8 16.5)
12198,1,145,11,1,POINT(138.1 17.4)
12199,1,145,12,1,POINT(138.8 18.2)
12200,1,145,13,1,POINT(139.4 18.9)
12201,1,145,14,1,POINT(139.7 19.4)
12202,1,145,15,1,POINT(139.8 19.7)
12203,1,145,16,1,POINT(139.9 19.8)
12204,1,145,17,1,POINT(139.8 19.9)
12205,1,145,18,1,POINT(139.7 20)
12206,1,145,19,1,POINT(139.6 20.1)
12207,1,145,20,1,POINT(139.6 20.5)
12208,1,145,21,1,POINT(139.8 20.9)
12209,1,145,22,1,POINT(139.9 21.5)
12210,1,145,23,1,POINT(140 22.4)
12211,1,145,24,1,POINT(139.9 23.5)
12212,1,145,25,1,POINT(139.7 24.7)
12213,1,145,26,1,POINT(139 25.7)
12214,1,145,27,1,POINT(138.2 26.7)
12215,1,145,28,1,POINT(137.6 27.6)
12216,1,145,29,1,POINT(137.2 28.5)
12217,1,145,30,1,POINT(136.9 29.5)
12218,1,145,31,1,POINT(136.9 30.4)
12219,1,145,32,1,POINT(137 31.3)
12220,1,145,33,1,POINT(137.3 31.9)
12221,1,145,34,1,POINT(137.7 32.2)
12222,1,145,35,1,POINT(138.5 32.4)
12223,1,145,36,1,POINT(139.5 32.4)
12224,1,145,37,1,POINT(140.6 32.5)
12225,1,145,38,1,POINT(141.8 32.5)
12226,1,145,39,1,POINT(143.1 32.5)
12227,1,145,40,1,POINT(144.7 32.7)
12228,1,145,41,1,POINT(146.5 33.2)
12229,1,145,42,1,POINT(149 34)
12230,1,145,43,1,POINT(150.5 35)
12231,1,145,44,1,POINT(152 36)
12232,1,146,0,0,POINT(92.7 19.1)
12233,1,146,1,0,POINT(92.5 19.4)
12234,1,146,2,0,POINT(92.1 19.4)
12235,1,146,3,0,POINT(91.8 19.3)
12236,1,146,4,0,POINT(91.6 19.3)
12237,1,146,5,0,POINT(91.6 19.4)
12238,1,146,6,0,POINT(91.6 19.5)
12239,1,146,7,0,POINT(91.7 19.6)
12240,1,146,8,0,POINT(91.8 19.8)
12241,1,146,9,0,POINT(91.8 20.1)
12242,1,146,10,0,POINT(91.7 20.6)
12243,1,146,11,0,POINT(91.5 21.1)
12244,1,146,12,0,POINT(90.9 21.4)
12245,1,146,13,0,POINT(90.1 21.3)
12246,1,146,14,0,POINT(89.3 21.1)
12247,1,146,15,0,POINT(88.8 20.9)
12248,1,146,16,0,POINT(88.4 20.8)
12249,1,146,17,0,POINT(88.1 20.7)
12250,1,146,18,0,POINT(87.9 20.8)
12251,1,146,19,0,POINT(87.7 21)
12252,1,146,20,0,POINT(87.7 21.2)
12253,1,146,21,0,POINT(87.8 21.7)
12254,1,146,22,0,POINT(88 22.2)
12255,1,146,23,0,POINT(88.4 22.8)
12256,1,146,24,0,POINT(89 23.5)
12257,1,146,25,0,POINT(89.9 24.5)
12258,1,146,26,0,POINT(90.6 25.9)
12259,1,146,27,0,POINT(91.5 27.3)
12260,1,146,28,0,POINT(92.3 29)
12261,1,146,29,0,POINT(93.2 31)
12262,1,146,30,0,POINT(93.8 33.2)
12263,1,146,31,0,POINT(94.3 35.4)
12264,1,146,32,0,POINT(96.5 38.5)
12265,1,146,33,0,POINT(97.7 40.5)
12266,1,146,34,0,POINT(99.5 42)
12267,1,146,35,0,POINT(101.6 43.3)
12268,1,146,36,0,POINT(103.5 44.5)
12269,1,147,0,1,POINT(120.8 24.6)
12270,1,147,1,1,POINT(121.4 25.3)
12271,1,147,2,1,POINT(122.1 26.2)
12272,1,147,3,1,POINT(122.9 27.1)
12273,1,147,4,1,POINT(123.4 27.2)
12274,1,147,5,1,POINT(123.8 27.3)
12275,1,147,6,1,POINT(124.3 27.2)
12276,1,147,7,1,POINT(125.3 27.5)
12277,1,147,8,1,POINT(125.8 28.4)
12278,1,147,9,1,POINT(125.8 29.6)
12279,1,147,10,1,POINT(125.1 30.5)
12280,1,147,11,1,POINT(124.7 31.2)
12281,1,147,12,1,POINT(125.2 31.8)
12282,1,147,13,1,POINT(125.8 32.6)
12283,1,147,14,1,POINT(126.6 33.1)
12284,1,147,15,1,POINT(128.2 33.8)
12285,1,147,16,1,POINT(129.9 34.6)
12286,1,147,17,1,POINT(131.7 35.4)
12287,1,147,18,1,POINT(134.2 36.2)
12288,1,147,19,1,POINT(136.8 37.1)
12289,1,147,20,1,POINT(139.6 37.8)
12290,1,147,21,1,POINT(142.1 37.7)
12291,1,147,22,1,POINT(144.6 37.4)
12292,1,147,23,1,POINT(148.2 37.7)
12293,1,147,24,1,POINT(151.8 39.2)
12294,1,147,25,1,POINT(154.3 41.8)
12295,1,147,26,1,POINT(156 44.5)
12296,1,147,27,1,POINT(157 47.5)
12297,1,147,28,1,POINT(156 50.5)
12298,1,148,0,1,POINT(117.4 11.8)
12299,1,148,1,1,POINT(115.3 11.9)
12300,1,148,2,1,POINT(113.5 11.9)
12301,1,148,3,1,POINT(111.9 12.1)
12302,1,148,4,1,POINT(110.4 12.3)
12303,1,148,5,1,POINT(109 12.4)
12304,1,148,6,1,POINT(107.3 12.4)
12305,1,148,7,1,POINT(105.5 12.3)
12306,1,148,8,1,POINT(103.9 11.9)
12307,1,148,9,1,POINT(102.8 11.7)
12308,1,148,10,1,POINT(101.9 11.6)
12309,1,148,11,1,POINT(100.5 11.6)
12310,1,148,12,1,POINT(99 11.8)
12311,1,148,13,1,POINT(97.4 12)
12312,1,148,14,1,POINT(95.8 12.3)
12313,1,148,15,1,POINT(93.8 12.7)
12314,1,148,16,1,POINT(92.1 13.1)
12315,1,149,0,1,POINT(99.8 17.3)
12316,1,149,1,1,POINT(98.3 17.8)
12317,1,149,2,1,POINT(97 18.2)
12318,1,149,3,1,POINT(95.6 18.6)
12319,1,149,4,1,POINT(94.3 18.8)
12320,1,149,5,1,POINT(93.1 19)
12321,1,149,6,1,POINT(92.2 19.2)
12322,1,149,7,1,POINT(91.3 19.2)
12323,1,149,8,1,POINT(90.5 19.3)
12324,1,149,9,1,POINT(89.9 19.4)
12325,1,149,10,1,POINT(89.3 19.5)
12326,1,149,11,1,POINT(88.6 19.7)
12327,1,149,12,1,POINT(87.4 20.1)
12328,1,149,13,1,POINT(86.3 20.4)
12329,1,149,14,1,POINT(85.8 20.6)
12330,1,149,15,1,POINT(85.1 20.9)
12331,1,149,16,1,POINT(83.9 21.3)
12332,1,149,17,1,POINT(82.3 21.6)
12333,1,149,18,1,POINT(80.7 21.6)
12334,1,149,19,1,POINT(79.1 21.6)
12335,1,149,20,1,POINT(77.5 21.6)
12336,1,149,21,1,POINT(76 21.7)
12337,1,149,22,1,POINT(74.3 21.7)
12338,1,149,23,1,POINT(72.7 21.8)
12339,1,150,0,0,POINT(160.1 12.4)
12340,1,150,1,0,POINT(159.3 12.4)
12341,1,150,2,0,POINT(158.4 12.4)
12342,1,150,3,0,POINT(157.4 12.5)
12343,1,150,4,0,POINT(156.2 12.6)
12344,1,150,5,0,POINT(154.7 12.6)
12345,1,150,6,0,POINT(153.3 12.8)
12346,1,150,7,0,POINT(152.1 12.9)
12347,1,150,8,0,POINT(150.8 13)
12348,1,150,9,0,POINT(149.7 13.1)
12349,1,150,10,0,POINT(148.4 13.2)
12350,1,150,11,0,POINT(147.1 13.4)
12351,1,150,12,0,POINT(145.6 13.5)
12352,1,150,13,0,POINT(144.2 13.7)
12353,1,150,14,0,POINT(143 13.8)
12354,1,150,15,0,POINT(141.7 13.9)
12355,1,150,16,0,POINT(140.2 14)
12356,1,150,17,0,POINT(138.9 14.1)
12357,1,150,18,0,POINT(137.6 14.1)
12358,1,150,19,0,POINT(136.4 14.4)
12359,1,150,20,0,POINT(135.3 14.6)
12360,1,150,21,0,POINT(134.2 15)
12361,1,150,22,0,POINT(133 15.4)
12362,1,150,23,0,POINT(131.7 15.9)
12363,1,150,24,0,POINT(130.4 16.5)
12364,1,150,25,0,POINT(129.1 17)
12365,1,150,26,0,POINT(128 17.5)
12366,1,150,27,0,POINT(126.8 17.9)
12367,1,150,28,0,POINT(125.5 18.4)
12368,1,150,29,0,POINT(124.4 18.9)
12369,1,150,30,0,POINT(123.1 19.5)
12370,1,150,31,0,POINT(121.9 20)
12371,1,150,32,0,POINT(120.7 20.4)
12372,1,150,33,0,POINT(119.6 20.9)
12373,1,150,34,0,POINT(118.3 21.3)
12374,1,150,35,0,POINT(116.8 21.9)
12375,1,150,36,0,POINT(115.4 22.3)
12376,1,150,37,0,POINT(114.1 22.9)
12377,1,150,38,0,POINT(112.9 23.4)
12378,1,150,39,0,POINT(111.9 24)
12379,1,150,40,0,POINT(111 24.7)
12380,1,150,41,0,POINT(110.5 25.5)
12381,1,150,42,0,POINT(110.1 26.4)
12382,1,150,43,0,POINT(109.8 27.4)
12383,1,150,44,0,POINT(109.5 28.5)
12384,1,150,45,0,POINT(109.5 29.5)
12385,1,150,46,0,POINT(109.4 30.4)
12386,1,150,47,0,POINT(109.7 31.6)
12387,1,150,48,0,POINT(109.9 32.7)
12388,1,150,49,0,POINT(109.9 34)
12389,1,150,50,0,POINT(109.9 35.2)
12390,1,150,51,0,POINT(109.8 36.5)
12391,1,150,52,0,POINT(110 37.5)
12392,1,150,53,0,POINT(110.5 38.7)
12393,1,150,54,0,POINT(110.6 39.8)
12394,1,150,55,0,POINT(111.7 40.5)
12395,1,150,56,0,POINT(112.7 41.3)
12396,1,150,57,0,POINT(113.2 42)
12397,1,150,58,0,POINT(114 42.2)
12398,1,150,59,0,POINT(115 42.5)
12399,1,150,60,0,POINT(117 42.7)
12400,1,150,61,0,POINT(120.2 43.2)
12401,1,150,62,0,POINT(122.5 43.3)
12402,1,150,63,0,POINT(124.5 43.4)
12403,1,150,64,0,POINT(126.5 43.5)
12404,1,150,65,0,POINT(128.5 43.5)
12405,1,150,66,0,POINT(130 43.5)
12406,1,150,67,0,POINT(131.5 43.5)
12407,1,150,68,0,POINT(132.5 43.7)
12408,1,150,69,0,POINT(134 44.5)
12409,1,150,70,0,POINT(136 46)
12410,1,150,71,0,POINT(137 48)
12411,1,150,72,0,POINT(139 50)
12412,1,151,0,0,POINT(139 14.9)
12413,1,151,1,0,POINT(137.3 14.9)
12414,1,151,2,0,POINT(135.9 14.8)
12415,1,151,3,0,POINT(134.6 14.7)
12416,1,151,4,0,POINT(133.4 14.6)
12417,1,151,5,0,POINT(132.5 14.7)
12418,1,151,6,0,POINT(131.6 14.9)
12419,1,151,7,0,POINT(130.5 14.8)
12420,1,151,8,0,POINT(128.9 14.5)
12421,1,151,9,0,POINT(127.4 14.3)
12422,1,151,10,0,POINT(126.4 14.4)
12423,1,151,11,0,POINT(125.7 14.6)
12424,1,151,12,0,POINT(124.9 14.7)
12425,1,151,13,0,POINT(124.3 14.9)
12426,1,151,14,0,POINT(123 15.2)
12427,1,151,15,0,POINT(121.7 15.4)
12428,1,151,16,0,POINT(120.4 15.6)
12429,1,151,17,0,POINT(119.6 15.8)
12430,1,151,18,0,POINT(118.8 16.1)
12431,1,151,19,0,POINT(118 16.1)
12432,1,151,20,0,POINT(117.2 16.1)
12433,1,151,21,0,POINT(116.4 16.1)
12434,1,151,22,0,POINT(115.9 16.1)
12435,1,151,23,0,POINT(115.5 16.1)
12436,1,151,24,0,POINT(115 16.3)
12437,1,151,25,0,POINT(114.4 16.6)
12438,1,151,26,0,POINT(113.9 17.1)
12439,1,151,27,0,POINT(113.1 18)
12440,1,151,28,0,POINT(112.2 18.3)
12441,1,151,29,0,POINT(111.6 18.9)
12442,1,151,30,0,POINT(111.1 19.5)
12443,1,151,31,0,POINT(110.5 20.1)
12444,1,151,32,0,POINT(109.9 20.9)
12445,1,151,33,0,POINT(109.4 21.6)
12446,1,151,34,0,POINT(108.9 22.3)
12447,1,151,35,0,POINT(108.6 23)
12448,1,151,36,0,POINT(108.2 23.9)
12449,1,151,37,0,POINT(108.2 24.7)
12450,1,151,38,0,POINT(108.5 25.9)
12451,1,151,39,0,POINT(108.6 27.2)
12452,1,151,40,0,POINT(109.1 29)
12453,1,151,41,0,POINT(109.7 31)
12454,1,151,42,0,POINT(110.5 33.3)
12455,1,151,43,0,POINT(111.6 35.9)
12456,1,151,44,0,POINT(112.9 38.5)
12457,1,151,45,0,POINT(114.8 42)
12458,1,151,46,0,POINT(116.7 44.3)
12459,1,151,47,0,POINT(118.5 45.5)
12460,1,151,48,0,POINT(120.9 46.3)
12461,1,151,49,0,POINT(125 46)
12462,1,151,50,0,POINT(126 46)
12463,1,151,51,0,POINT(130 45)
12464,1,152,0,1,POINT(102.5 10.5)
12465,1,152,1,1,POINT(102 11.3)
12466,1,152,2,1,POINT(101.5 12)
12467,1,152,3,1,POINT(101.1 12.8)
12468,1,152,4,1,POINT(101 13.5)
12469,1,152,5,1,POINT(101 14)
12470,1,152,6,1,POINT(101 14.3)
12471,1,152,7,1,POINT(101 14.7)
12472,1,152,8,1,POINT(101 15)
12473,1,152,9,1,POINT(101 15.5)
12474,1,152,10,1,POINT(101 15.8)
12475,1,152,11,1,POINT(101 16.2)
12476,1,152,12,1,POINT(101 16.5)
12477,1,152,13,1,POINT(101 17)
12478,1,152,14,1,POINT(100.2 16.8)
12479,1,152,15,1,POINT(99.5 16.3)
12480,1,152,16,1,POINT(99.2 15.8)
12481,1,152,17,1,POINT(99 15)
12482,1,152,18,1,POINT(99 14.9)
12483,1,152,19,1,POINT(99 14.7)
12484,1,152,20,1,POINT(99 14.6)
12485,1,152,21,1,POINT(99 14.5)
12486,1,152,22,1,POINT(99 14.2)
12487,1,152,23,1,POINT(99.1 13.8)
12488,1,152,24,1,POINT(99.3 13.5)
12489,1,152,25,1,POINT(99.8 13.5)
12490,1,152,26,1,POINT(100.5 13.8)
12491,1,152,27,1,POINT(101.5 13.8)
12492,1,152,28,1,POINT(102.2 14.2)
12493,1,152,29,1,POINT(102.6 14.6)
12494,1,152,30,1,POINT(102.9 14.9)
12495,1,152,31,1,POINT(103.2 15.1)
12496,1,152,32,1,POINT(103.4 15.3)
12497,1,152,33,1,POINT(103.5 15.6)
12498,1,152,34,1,POINT(103.7 15.8)
12499,1,152,35,1,POINT(104 15.9)
12500,1,152,36,1,POINT(104.6 15.9)
12501,1,152,37,1,POINT(105 15.9)
12502,1,152,38,1,POINT(105.3 16)
12503,1,152,39,1,POINT(105.5 15.9)
12504,1,152,40,1,POINT(105.5 15.7)
12505,1,152,41,1,POINT(105.2 15.6)
12506,1,152,42,1,POINT(104 15.8)
12507,1,152,43,1,POINT(103 15.9)
12508,1,152,44,1,POINT(102 16)
12509,1,152,45,1,POINT(101.1 16)
12510,1,152,46,1,POINT(99.8 16.7)
12511,1,152,47,1,POINT(98.5 17.5)
12512,1,152,48,1,POINT(97.4 18.3)
12513,1,152,49,1,POINT(96.5 19.2)
12514,1,152,50,1,POINT(96 19.7)
12515,1,152,51,1,POINT(95.6 20.1)
12516,1,152,52,1,POINT(95.7 20.1)
12517,1,152,53,1,POINT(95.2 19.6)
12518,1,153,0,1,POINT(110.1 30.4)
12519,1,153,1,1,POINT(111.1 31.8)
12520,1,153,2,1,POINT(112.4 33.1)
12521,1,153,3,1,POINT(114.2 34.7)
12522,1,153,4,1,POINT(116.4 36.3)
12523,1,153,5,1,POINT(118.9 37.9)
12524,1,153,6,1,POINT(121.6 39.6)
12525,1,153,7,1,POINT(124.6 41.6)
12526,1,153,8,1,POINT(127 44)
12527,1,154,0,1,POINT(87.4 27.4)
12528,1,154,1,1,POINT(87.5 27.5)
12529,1,154,2,1,POINT(87.7 27.7)
12530,1,154,3,1,POINT(88 27.9)
12531,1,154,4,1,POINT(88.6 28.3)
12532,1,154,5,1,POINT(89 28.6)
12533,1,154,6,1,POINT(89.8 28.9)
12534,1,154,7,1,POINT(90.1 29.2)
12535,1,154,8,1,POINT(90.6 29.5)
12536,1,154,9,1,POINT(91 29.7)
12537,1,154,10,1,POINT(91.6 29.8)
12538,1,154,11,1,POINT(91.9 30.1)
12539,1,154,12,1,POINT(92 30.3)
12540,1,154,13,1,POINT(92.1 30.4)
12541,1,154,14,1,POINT(92.4 30.3)
12542,1,154,15,1,POINT(92.5 30.4)
12543,1,154,16,1,POINT(92.6 30.6)
12544,1,154,17,1,POINT(92.6 30.8)
12545,1,154,18,1,POINT(92.5 31)
12546,1,154,19,1,POINT(92.4 31.3)
12547,1,154,20,1,POINT(92.4 31.7)
12548,1,154,21,1,POINT(92.8 32.1)
12549,1,154,22,1,POINT(92.9 32.9)
12550,1,154,23,1,POINT(93.2 33.2)
12551,1,154,24,1,POINT(93.4 33.4)
12552,1,154,25,1,POINT(93.7 33.7)
12553,1,154,26,1,POINT(94 34)
12554,1,154,27,1,POINT(94.8 34.1)
12555,1,154,28,1,POINT(95.5 34.2)
12556,1,154,29,1,POINT(96.3 34.3)
12557,1,154,30,1,POINT(97.6 34.4)
12558,1,154,31,1,POINT(99.3 34.6)
12559,1,154,32,1,POINT(100.8 35.2)
12560,1,154,33,1,POINT(103.3 36.4)
12561,1,154,34,1,POINT(106.5 37.5)
12562,1,154,35,1,POINT(108.4 38.6)
12563,1,154,36,1,POINT(109.6 40)
12564,1,154,37,1,POINT(110.1 40.7)
12565,1,154,38,1,POINT(110.4 40.7)
12566,1,154,39,1,POINT(112 40.4)
12567,1,154,40,1,POINT(114.4 40.6)
12568,1,154,41,1,POINT(117 41)
12569,1,154,42,1,POINT(119.6 41.7)
12570,1,154,43,1,POINT(124 42.8)
12571,1,154,44,1,POINT(132 44)
12572,1,155,0,0,POINT(154.9 9.7)
12573,1,155,1,0,POINT(153.5 9.8)
12574,1,155,2,0,POINT(151.9 10)
12575,1,155,3,0,POINT(150.3 10.3)
12576,1,155,4,0,POINT(148.7 10.6)
12577,1,155,5,0,POINT(147.1 11)
12578,1,155,6,0,POINT(145.4 11.3)
12579,1,155,7,0,POINT(143.7 11.7)
12580,1,155,8,0,POINT(141.9 12)
12581,1,155,9,0,POINT(140 12.3)
12582,1,155,10,0,POINT(138 12.5)
12583,1,155,11,0,POINT(136.1 12.8)
12584,1,155,12,0,POINT(134.3 13.1)
12585,1,155,13,0,POINT(132.6 13.5)
12586,1,155,14,0,POINT(131 13.9)
12587,1,155,15,0,POINT(129.4 14.4)
12588,1,155,16,0,POINT(128 14.9)
12589,1,155,17,0,POINT(126.5 15.4)
12590,1,155,18,0,POINT(125.1 15.7)
12591,1,155,19,0,POINT(123.7 16)
12592,1,155,20,0,POINT(122.3 16.2)
12593,1,155,21,0,POINT(120.8 16.4)
12594,1,155,22,0,POINT(119.4 16.7)
12595,1,155,23,0,POINT(117.9 17.1)
12596,1,155,24,0,POINT(116.4 17.4)
12597,1,155,25,0,POINT(115 17.8)
12598,1,155,26,0,POINT(113.7 18.2)
12599,1,155,27,0,POINT(112.6 18)
12600,1,155,28,0,POINT(111.5 18.2)
12601,1,155,29,0,POINT(110.3 18.6)
12602,1,155,30,0,POINT(109.2 18.8)
12603,1,155,31,0,POINT(107.9 19)
12604,1,155,32,0,POINT(106.7 19.3)
12605,1,155,33,0,POINT(105.7 19.8)
12606,1,155,34,0,POINT(105.1 20.5)
12607,1,155,35,0,POINT(104 20.8)
12608,1,155,36,0,POINT(102.8 21.3)
12609,1,155,37,0,POINT(102 21.9)
12610,1,155,38,0,POINT(101 22.7)
12611,1,155,39,0,POINT(99.8 23.4)
12612,1,155,40,0,POINT(98.7 23.9)
12613,1,155,41,0,POINT(97.6 24.6)
12614,1,155,42,0,POINT(96.7 24.8)
12615,1,155,43,0,POINT(95.8 25.2)
12616,1,155,44,0,POINT(94.9 25.7)
12617,1,155,45,0,POINT(94.1 26.2)
12618,1,155,46,0,POINT(93.5 27)
12619,1,155,47,0,POINT(92.8 27.6)
12620,1,155,48,0,POINT(92.2 28.2)
12621,1,155,49,0,POINT(91.7 28.8)
12622,1,155,50,0,POINT(91.5 29.3)
12623,1,155,51,0,POINT(91.3 29.8)
12624,1,155,52,0,POINT(91.1 30.4)
12625,1,155,53,0,POINT(91.1 30.6)
12626,1,155,54,0,POINT(91 30.6)
12627,1,155,55,0,POINT(91.6 30.6)
12628,1,155,56,0,POINT(91.9 31)
12629,1,155,57,0,POINT(92.5 30.9)
12630,1,155,58,0,POINT(93.1 30.8)
12631,1,155,59,0,POINT(93.7 30.7)
12632,1,155,60,0,POINT(94.6 30.7)
12633,1,155,61,0,POINT(95.8 30.6)
12634,1,155,62,0,POINT(97 30.5)
12635,1,155,63,0,POINT(98.2 30.5)
12636,1,156,0,1,POINT(153.4 13.4)
12637,1,156,1,1,POINT(152.5 13.1)
12638,1,156,2,1,POINT(151.8 12.9)
12639,1,156,3,1,POINT(151 13.1)
12640,1,156,4,1,POINT(150.4 13.4)
12641,1,156,5,1,POINT(149.4 14.3)
12642,1,156,6,1,POINT(148.5 15.2)
12643,1,156,7,1,POINT(147.4 16)
12644,1,156,8,1,POINT(146.3 16.8)
12645,1,156,9,1,POINT(145.1 17.4)
12646,1,156,10,1,POINT(144.4 18.2)
12647,1,156,11,1,POINT(144 19)
12648,1,156,12,1,POINT(143.9 20)
12649,1,156,13,1,POINT(143.9 21.3)
12650,1,156,14,1,POINT(143.6 22.9)
12651,1,156,15,1,POINT(142.9 24.2)
12652,1,156,16,1,POINT(142.3 25.6)
12653,1,156,17,1,POINT(141.6 26.9)
12654,1,156,18,1,POINT(140.8 28.3)
12655,1,156,19,1,POINT(139.8 29.6)
12656,1,156,20,1,POINT(139.1 30.5)
12657,1,156,21,1,POINT(138.4 31.3)
12658,1,156,22,1,POINT(138 32.3)
12659,1,156,23,1,POINT(137.7 33.4)
12660,1,156,24,1,POINT(137.7 34.4)
12661,1,156,25,1,POINT(138.1 35.3)
12662,1,156,26,1,POINT(138.7 36.3)
